Frequency_Hz,Magnitude_dB,Phase_Rad
15359.23,5.8844,0.0000
15359.90,5.8844,0.0000
15360.58,5.8844,0.0000
15361.25,5.8844,0.0000
15361.92,5.8844,0.0000
15362.59,5.8844,0.0000
15363.27,5.8844,0.0000
15363.94,5.8843,0.0000
15364.61,5.8843,0.0000
15365.29,5.8843,0.0000
15365.96,5.8843,0.0000
15366.63,5.8843,0.0000
15367.30,5.8843,0.0000
15367.98,5.8843,0.0000
15368.65,5.8843,0.0000
15369.32,5.8842,0.0000
15370.00,5.8842,0.0000
15370.67,5.8842,0.0000
15371.34,5.8842,0.0000
15372.02,5.8842,0.0000
15372.69,5.8842,0.0000
15373.36,5.8842,0.0000
15374.03,5.8842,0.0000
15374.71,5.8842,0.0000
15375.38,5.8841,0.0000
15376.05,5.8841,0.0000
15376.73,5.8841,0.0000
15377.40,5.8841,0.0000
15378.07,5.8841,0.0000
15378.74,5.8841,0.0000
15379.42,5.8841,0.0000
15380.09,5.8841,0.0000
15380.76,5.8841,0.0000
15381.44,5.8840,0.0000
15382.11,5.8840,0.0000
15382.78,5.8840,0.0000
15383.45,5.8840,0.0000
15384.13,5.8840,0.0000
15384.80,5.8840,0.0000
15385.47,5.8840,0.0000
15386.15,5.8840,0.0000
15386.82,5.8839,0.0000
15387.49,5.8839,0.0000
15388.17,5.8839,0.0000
15388.84,5.8839,0.0000
15389.51,5.8839,0.0000
15390.18,5.8839,0.0000
15390.86,5.8839,0.0000
15391.53,5.8839,0.0000
15392.20,5.8839,0.0000
15392.88,5.8838,0.0000
15393.55,5.8838,0.0000
15394.22,5.8838,0.0000
15394.89,5.8838,0.0000
15395.57,5.8838,0.0000
15396.24,5.8838,0.0000
15396.91,5.8838,0.0000
15397.59,5.8838,0.0000
15398.26,5.8837,0.0000
15398.93,5.8837,0.0000
15399.60,5.8837,0.0000
15400.28,5.8837,0.0000
15400.95,5.8837,0.0000
15401.62,5.8837,0.0000
15402.30,5.8837,0.0000
15402.97,5.8837,0.0000
15403.64,5.8837,0.0000
15404.32,5.8836,0.0000
15404.99,5.8836,0.0000
15405.66,5.8836,0.0000
15406.33,5.8836,0.0000
15407.01,5.8836,0.0000
15407.68,5.8836,0.0000
15408.35,5.8836,0.0000
15409.03,5.8836,0.0000
15409.70,5.8836,0.0000
15410.37,5.8836,0.0000
15411.04,5.8835,0.0000
15411.72,5.8835,0.0000
15412.39,5.8835,0.0000
15413.06,5.8835,0.0000
15413.74,5.8835,0.0000
15414.41,5.8835,0.0000
15415.08,5.8835,0.0000
15415.75,5.8835,0.0000
15416.43,5.8835,0.0000
15417.10,5.8834,0.0000
15417.77,5.8834,0.0000
15418.45,5.8834,0.0000
15419.12,5.8834,0.0000
15419.79,5.8834,0.0000
15420.47,5.8834,0.0000
15421.14,5.8834,0.0000
15421.81,5.8834,0.0000
15422.48,5.8834,0.0000
15423.16,5.8833,0.0000
15423.83,5.8833,0.0000
15424.50,5.8833,0.0000
15425.18,5.8833,0.0000
15425.85,5.8833,0.0000
15426.52,5.8833,0.0000
15427.19,5.8833,0.0000
15427.87,5.8833,0.0000
15428.54,5.8833,0.0000
15429.21,5.8832,0.0000
15429.89,5.8832,0.0000
15430.56,5.8832,0.0000
15431.23,5.8832,0.0000
15431.90,5.8832,0.0000
15432.58,5.8832,0.0000
15433.25,5.8832,0.0000
15433.92,5.8832,0.0000
15434.60,5.8831,0.0000
15435.27,5.8831,0.0000
15435.94,5.8831,0.0000
15436.61,5.8831,0.0000
15437.29,5.8831,0.0000
15437.96,5.8831,0.0000
15438.63,5.8831,0.0000
15439.31,5.8831,0.0000
15439.98,5.8830,0.0000
15440.65,5.8830,0.0000
15441.33,5.8830,0.0000
15442.00,5.8830,0.0000
15442.67,5.8830,0.0000
15443.34,5.8830,0.0000
15444.02,5.8830,0.0000
15444.69,5.8830,0.0000
15445.36,5.8830,0.0000
15446.04,5.8829,0.0000
15446.71,5.8829,0.0000
15447.38,5.8829,0.0000
15448.05,5.8829,0.0000
15448.73,5.8829,0.0000
15449.40,5.8829,0.0000
15450.07,5.8829,0.0000
15450.75,5.8829,0.0000
15451.42,5.8828,0.0000
15452.09,5.8828,0.0000
15452.76,5.8828,0.0000
15453.44,5.8828,0.0000
15454.11,5.8828,0.0000
15454.78,5.8828,0.0000
15455.46,5.8828,0.0000
15456.13,5.8828,0.0000
15456.80,5.8828,0.0000
15457.48,5.8827,0.0000
15458.15,5.8827,0.0000
15458.82,5.8827,0.0000
15459.49,5.8827,0.0000
15460.17,5.8827,0.0000
15460.84,5.8827,0.0000
15461.51,5.8827,0.0000
15462.19,5.8827,0.0000
15462.86,5.8827,0.0000
15463.53,5.8827,0.0000
15464.20,5.8826,0.0000
15464.88,5.8826,0.0000
15465.55,5.8826,0.0000
15466.22,5.8826,0.0000
15466.90,5.8826,0.0000
15467.57,5.8826,0.0000
15468.24,5.8826,0.0000
15468.91,5.8826,0.0000
15469.59,5.8826,0.0000
15470.26,5.8825,0.0000
15470.93,5.8825,0.0000
15471.61,5.8825,0.0000
15472.28,5.8825,0.0000
15472.95,5.8825,0.0000
15473.63,5.8825,0.0000
15474.30,5.8825,0.0000
15474.97,5.8825,0.0000
15475.64,5.8824,0.0000
15476.32,5.8824,0.0000
15476.99,5.8824,0.0000
15477.66,5.8824,0.0000
15478.34,5.8824,0.0000
15479.01,5.8824,0.0000
15479.68,5.8824,0.0000
15480.35,5.8824,0.0000
15481.03,5.8824,0.0000
15481.70,5.8823,0.0000
15482.37,5.8823,0.0000
15483.05,5.8823,0.0000
15483.72,5.8823,0.0000
15484.39,5.8823,0.0000
15485.06,5.8823,0.0000
15485.74,5.8823,0.0000
15486.41,5.8823,0.0000
15487.08,5.8823,0.0000
15487.76,5.8822,0.0000
15488.43,5.8822,0.0000
15489.10,5.8822,0.0000
15489.78,5.8822,0.0000
15490.45,5.8822,0.0000
15491.12,5.8822,0.0000
15491.79,5.8822,0.0000
15492.47,5.8822,0.0000
15493.14,5.8821,0.0000
15493.81,5.8821,0.0000
15494.49,5.8821,0.0000
15495.16,5.8821,0.0000
15495.83,5.8821,0.0000
15496.50,5.8821,0.0000
15497.18,5.8821,0.0000
15497.85,5.8821,0.0000
15498.52,5.8821,0.0000
15499.20,5.8820,0.0000
15499.87,5.8820,0.0000
15500.54,5.8820,0.0000
15501.21,5.8820,0.0000
15501.89,5.8820,0.0000
15502.56,5.8820,0.0000
15503.23,5.8820,0.0000
15503.91,5.8820,0.0000
15504.58,5.8820,0.0000
15505.25,5.8819,0.0000
15505.92,5.8819,0.0000
15506.60,5.8819,0.0000
15507.27,5.8819,0.0000
15507.94,5.8819,0.0000
15508.62,5.8819,0.0000
15509.29,5.8819,0.0000
15509.96,5.8819,0.0000
15510.64,5.8819,0.0000
15511.31,5.8818,0.0000
15511.98,5.8818,0.0000
15512.65,5.8818,0.0000
15513.33,5.8818,0.0000
15514.00,5.8818,0.0000
15514.67,5.8818,0.0000
15515.35,5.8818,0.0000
15516.02,5.8818,0.0000
15516.69,5.8818,0.0000
15517.36,5.8817,0.0000
15518.04,5.8817,0.0000
15518.71,5.8817,0.0000
15519.38,5.8817,0.0000
15520.06,5.8817,0.0000
15520.73,5.8817,0.0000
15521.40,5.8817,0.0000
15522.07,5.8817,0.0000
15522.75,5.8817,0.0000
15523.42,5.8816,0.0000
15524.09,5.8816,0.0000
15524.77,5.8816,0.0000
15525.44,5.8816,0.0000
15526.11,5.8816,0.0000
15526.79,5.8816,0.0000
15527.46,5.8816,0.0000
15528.13,5.8816,0.0000
15528.80,5.8816,0.0000
15529.48,5.8815,0.0000
15530.15,5.8815,0.0000
15530.82,5.8815,0.0000
15531.50,5.8815,0.0000
15532.17,5.8815,0.0000
15532.84,5.8815,0.0000
15533.51,5.8815,0.0000
15534.19,5.8815,0.0000
15534.86,5.8814,0.0000
15535.53,5.8814,0.0000
15536.21,5.8814,0.0000
15536.88,5.8814,0.0000
15537.55,5.8814,0.0000
15538.22,5.8814,0.0000
15538.90,5.8814,0.0000
15539.57,5.8814,0.0000
15540.24,5.8814,0.0000
15540.92,5.8813,0.0000
15541.59,5.8813,0.0000
15542.26,5.8813,0.0000
15542.94,5.8813,0.0000
15543.61,5.8813,0.0000
15544.28,5.8813,0.0000
15544.95,5.8813,0.0000
15545.63,5.8813,0.0000
15546.30,5.8813,0.0000
15546.97,5.8812,0.0000
15547.65,5.8812,0.0000
15548.32,5.8812,0.0000
15548.99,5.8812,0.0000
15549.66,5.8812,0.0000
15550.34,5.8812,0.0000
15551.01,5.8812,0.0000
15551.68,5.8812,0.0000
15552.36,5.8812,0.0000
15553.03,5.8811,0.0000
15553.70,5.8811,0.0000
15554.37,5.8811,0.0000
15555.05,5.8811,0.0000
15555.72,5.8811,0.0000
15556.39,5.8811,0.0000
15557.07,5.8811,0.0000
15557.74,5.8811,0.0000
15558.41,5.8810,0.0000
15559.09,5.8810,0.0000
15559.76,5.8810,0.0000
15560.43,5.8810,0.0000
15561.10,5.8810,0.0000
15561.78,5.8810,0.0000
15562.45,5.8810,0.0000
15563.12,5.8810,0.0000
15563.80,5.8810,0.0000
15564.47,5.8810,0.0000
15565.14,5.8809,0.0000
15565.81,5.8809,0.0000
15566.49,5.8809,0.0000
15567.16,5.8809,0.0000
15567.83,5.8809,0.0000
15568.51,5.8809,0.0000
15569.18,5.8809,0.0000
15569.85,5.8809,0.0000
15570.52,5.8808,0.0000
15571.20,5.8808,0.0000
15571.87,5.8808,0.0000
15572.54,5.8808,0.0000
15573.22,5.8808,0.0000
15573.89,5.8808,0.0000
15574.56,5.8808,0.0000
15575.23,5.8808,0.0000
15575.91,5.8808,0.0000
15576.58,5.8807,0.0000
15577.25,5.8807,0.0000
15577.93,5.8807,0.0000
15578.60,5.8807,0.0000
15579.27,5.8807,0.0000
15579.95,5.8807,0.0000
15580.62,5.8807,0.0000
15581.29,5.8807,0.0000
15581.96,5.8807,0.0000
15582.64,5.8806,0.0000
15583.31,5.8806,0.0000
15583.98,5.8806,0.0000
15584.66,5.8806,0.0000
15585.33,5.8806,0.0000
15586.00,5.8806,0.0000
15586.67,5.8806,0.0000
15587.35,5.8806,0.0000
15588.02,5.8805,0.0000
15588.69,5.8805,0.0000
15589.37,5.8805,0.0000
15590.04,5.8805,0.0000
15590.71,5.8805,0.0000
15591.38,5.8805,0.0000
15592.06,5.8805,0.0000
15592.73,5.8805,0.0000
15593.40,5.8805,0.0000
15594.08,5.8804,0.0000
15594.75,5.8804,0.0000
15595.42,5.8804,0.0000
15596.10,5.8804,0.0000
15596.77,5.8804,0.0000
15597.44,5.8804,0.0000
15598.11,5.8804,0.0000
15598.79,5.8804,0.0000
15599.46,5.8804,0.0000
15600.13,5.8803,0.0000
15600.81,5.8803,0.0000
15601.48,5.8803,0.0000
15602.15,5.8803,0.0000
15602.82,5.8803,0.0000
15603.50,5.8803,0.0000
15604.17,5.8803,0.0000
15604.84,5.8803,0.0000
15605.52,5.8803,0.0000
15606.19,5.8802,0.0000
15606.86,5.8802,0.0000
15607.53,5.8802,0.0000
15608.21,5.8802,0.0000
15608.88,5.8802,0.0000
15609.55,5.8802,0.0000
15610.23,5.8802,0.0000
15610.90,5.8802,0.0000
15611.57,5.8802,0.0000
15612.25,5.8801,0.0000
15612.92,5.8801,0.0000
15613.59,5.8801,0.0000
15614.26,5.8801,0.0000
15614.94,5.8801,0.0000
15615.61,5.8801,0.0000
15616.28,5.8801,0.0000
15616.96,5.8801,0.0000
15617.63,5.8801,0.0000
15618.30,5.8800,0.0000
15618.97,5.8800,0.0000
15619.65,5.8800,0.0000
15620.32,5.8800,0.0000
15620.99,5.8800,0.0000
15621.67,5.8800,0.0000
15622.34,5.8800,0.0000
15623.01,5.8800,0.0000
15623.68,5.8800,0.0000
15624.36,5.8799,0.0000
15625.03,5.8799,0.0000
15625.70,5.8799,0.0000
15626.38,5.8799,0.0000
15627.05,5.8799,0.0000
15627.72,5.8799,0.0000
15628.40,5.8799,0.0000
15629.07,5.8799,0.0000
15629.74,5.8799,0.0000
15630.41,5.8798,0.0000
15631.09,5.8798,0.0000
15631.76,5.8798,0.0000
15632.43,5.8798,0.0000
15633.11,5.8798,0.0000
15633.78,5.8798,0.0000
15634.45,5.8798,0.0000
15635.12,5.8798,0.0000
15635.80,5.8797,0.0000
15636.47,5.8797,0.0000
15637.14,5.8797,0.0000
15637.82,5.8797,0.0000
15638.49,5.8797,0.0000
15639.16,5.8797,0.0000
15639.83,5.8797,0.0000
15640.51,5.8797,0.0000
15641.18,5.8797,0.0000
15641.85,5.8796,0.0000
15642.53,5.8796,0.0000
15643.20,5.8796,0.0000
15643.87,5.8796,0.0000
15644.54,5.8796,0.0000
15645.22,5.8796,0.0000
15645.89,5.8796,0.0000
15646.56,5.8796,0.0000
15647.24,5.8795,0.0000
15647.91,5.8795,0.0000
15648.58,5.8795,0.0000
15649.26,5.8795,0.0000
15649.93,5.8795,0.0000
15650.60,5.8795,0.0000
15651.27,5.8795,0.0000
15651.95,5.8795,0.0000
15652.62,5.8795,0.0000
15653.29,5.8794,0.0000
15653.97,5.8794,0.0000
15654.64,5.8794,0.0000
15655.31,5.8794,0.0000
15655.98,5.8794,0.0000
15656.66,5.8794,0.0000
15657.33,5.8794,0.0000
15658.00,5.8794,0.0000
15658.68,5.8794,0.0000
15659.35,5.8793,0.0000
15660.02,5.8793,0.0000
15660.69,5.8793,0.0000
15661.37,5.8793,0.0000
15662.04,5.8793,0.0000
15662.71,5.8793,0.0000
15663.39,5.8793,0.0000
15664.06,5.8793,0.0000
15664.73,5.8793,0.0000
15665.41,5.8792,0.0000
15666.08,5.8792,0.0000
15666.75,5.8792,0.0000
15667.42,5.8792,0.0000
15668.10,5.8792,0.0000
15668.77,5.8792,0.0000
15669.44,5.8792,0.0000
15670.12,5.8792,0.0000
15670.79,5.8792,0.0000
15671.46,5.8791,0.0000
15672.13,5.8791,0.0000
15672.81,5.8791,0.0000
15673.48,5.8791,0.0000
15674.15,5.8791,0.0000
15674.83,5.8791,0.0000
15675.50,5.8791,0.0000
15676.17,5.8791,0.0000
15676.84,5.8791,0.0000
15677.52,5.8790,0.0000
15678.19,5.8790,0.0000
15678.86,5.8790,0.0000
15679.54,5.8790,0.0000
15680.21,5.8790,0.0000
15680.88,5.8790,0.0000
15681.56,5.8790,0.0000
15682.23,5.8790,0.0000
15682.90,5.8790,0.0000
15683.57,5.8789,0.0000
15684.25,5.8789,0.0000
15684.92,5.8789,0.0000
15685.59,5.8789,0.0000
15686.27,5.8789,0.0000
15686.94,5.8789,0.0000
15687.61,5.8789,0.0000
15688.28,5.8789,0.0000
15688.96,5.8789,0.0000
15689.63,5.8788,0.0000
15690.30,5.8788,0.0000
15690.98,5.8788,0.0000
15691.65,5.8788,0.0000
15692.32,5.8788,0.0000
15692.99,5.8788,0.0000
15693.67,5.8788,0.0000
15694.34,5.8788,0.0000
15695.01,5.8787,0.0000
15695.69,5.8787,0.0000
15696.36,5.8787,0.0000
15697.03,5.8787,0.0000
15697.71,5.8787,0.0000
15698.38,5.8787,0.0000
15699.05,5.8787,0.0000
15699.72,5.8787,0.0000
15700.40,5.8787,0.0000
15701.07,5.8786,0.0000
15701.74,5.8786,0.0000
15702.42,5.8786,0.0000
15703.09,5.8786,0.0000
15703.76,5.8786,0.0000
15704.43,5.8786,0.0000
15705.11,5.8786,0.0000
15705.78,5.8786,0.0000
15706.45,5.8786,0.0000
15707.13,5.8785,0.0000
15707.80,5.8785,0.0000
15708.47,5.8785,0.0000
15709.14,5.8785,0.0000
15709.82,5.8785,0.0000
15710.49,5.8785,0.0000
15711.16,5.8785,0.0000
15711.84,5.8785,0.0000
15712.51,5.8785,0.0000
15713.18,5.8784,0.0000
15713.85,5.8784,0.0000
15714.53,5.8784,0.0000
15715.20,5.8784,0.0000
15715.87,5.8784,0.0000
15716.55,5.8784,0.0000
15717.22,5.8784,0.0000
15717.89,5.8784,0.0000
15718.57,5.8784,0.0000
15719.24,5.8783,0.0000
15719.91,5.8783,0.0000
15720.58,5.8783,0.0000
15721.26,5.8783,0.0000
15721.93,5.8783,0.0000
15722.60,5.8783,0.0000
15723.28,5.8783,0.0000
15723.95,5.8783,0.0000
15724.62,5.8783,0.0000
15725.29,5.8782,0.0000
15725.97,5.8782,0.0000
15726.64,5.8782,0.0000
15727.31,5.8782,0.0000
15727.99,5.8782,0.0000
15728.66,5.8782,0.0000
15729.33,5.8782,0.0000
15730.00,5.8782,0.0000
15730.68,5.8782,0.0000
15731.35,5.8781,0.0000
15732.02,5.8781,0.0000
15732.70,5.8781,0.0000
15733.37,5.8781,0.0000
15734.04,5.8781,0.0000
15734.72,5.8781,0.0000
15735.39,5.8781,0.0000
15736.06,5.8781,0.0000
15736.73,5.8781,0.0000
15737.41,5.8780,0.0000
15738.08,5.8780,0.0000
15738.75,5.8780,0.0000
15739.43,5.8780,0.0000
15740.10,5.8780,0.0000
15740.77,5.8780,0.0000
15741.44,5.8780,0.0000
15742.12,5.8780,0.0000
15742.79,5.8779,0.0000
15743.46,5.8779,0.0000
15744.14,5.8779,0.0000
15744.81,5.8779,0.0000
15745.48,5.8779,0.0000
15746.15,5.8779,0.0000
15746.83,5.8779,0.0000
15747.50,5.8779,0.0000
15748.17,5.8779,0.0000
15748.85,5.8778,0.0000
15749.52,5.8778,0.0000
15750.19,5.8778,0.0000
15750.87,5.8778,0.0000
15751.54,5.8778,0.0000
15752.21,5.8778,0.0000
15752.88,5.8778,0.0000
15753.56,5.8778,0.0000
15754.23,5.8778,0.0000
15754.90,5.8777,0.0000
15755.58,5.8777,0.0000
15756.25,5.8777,0.0000
15756.92,5.8777,0.0000
15757.59,5.8777,0.0000
15758.27,5.8777,0.0000
15758.94,5.8777,0.0000
15759.61,5.8777,0.0000
15760.29,5.8777,0.0000
15760.96,5.8776,0.0000
15761.63,5.8776,0.0000
15762.30,5.8776,0.0000
15762.98,5.8776,0.0000
15763.65,5.8776,0.0000
15764.32,5.8776,0.0000
15765.00,5.8776,0.0000
15765.67,5.8776,0.0000
15766.34,5.8776,0.0000
15767.02,5.8775,0.0000
15767.69,5.8775,0.0000
15768.36,5.8775,0.0000
15769.03,5.8775,0.0000
15769.71,5.8775,0.0000
15770.38,5.8775,0.0000
15771.05,5.8775,0.0000
15771.73,5.8775,0.0000
15772.40,5.8775,0.0000
15773.07,5.8774,0.0000
15773.74,5.8774,0.0000
15774.42,5.8774,0.0000
15775.09,5.8774,0.0000
15775.76,5.8774,0.0000
15776.44,5.8774,0.0000
15777.11,5.8774,0.0000
15777.78,5.8774,0.0000
15778.45,5.8774,0.0000
15779.13,5.8773,0.0000
15779.80,5.8773,0.0000
15780.47,5.8773,0.0000
15781.15,5.8773,0.0000
15781.82,5.8773,0.0000
15782.49,5.8773,0.0000
15783.16,5.8773,0.0000
15783.84,5.8773,0.0000
15784.51,5.8773,0.0000
15785.18,5.8772,0.0000
15785.86,5.8772,0.0000
15786.53,5.8772,0.0000
15787.20,5.8772,0.0000
15787.88,5.8772,0.0000
15788.55,5.8772,0.0000
15789.22,5.8772,0.0000
15789.89,5.8772,0.0000
15790.57,5.8771,0.0000
15791.24,5.8771,0.0000
15791.91,5.8771,0.0000
15792.59,5.8771,0.0000
15793.26,5.8771,0.0000
15793.93,5.8771,0.0000
15794.60,5.8771,0.0000
15795.28,5.8771,0.0000
15795.95,5.8771,0.0000
15796.62,5.8770,0.0000
15797.30,5.8770,0.0000
15797.97,5.8770,0.0000
15798.64,5.8770,0.0000
15799.31,5.8770,0.0000
15799.99,5.8770,0.0000
15800.66,5.8770,0.0000
15801.33,5.8770,0.0000
15802.01,5.8770,0.0000
15802.68,5.8769,0.0000
15803.35,5.8769,0.0000
15804.03,5.8769,0.0000
15804.70,5.8769,0.0000
15805.37,5.8769,0.0000
15806.04,5.8769,0.0000
15806.72,5.8769,0.0000
15807.39,5.8769,0.0000
15808.06,5.8769,0.0000
15808.74,5.8768,0.0000
15809.41,5.8768,0.0000
15810.08,5.8768,0.0000
15810.75,5.8768,0.0000
15811.43,5.8768,0.0000
15812.10,5.8768,0.0000
15812.77,5.8768,0.0000
15813.45,5.8768,0.0000
15814.12,5.8768,0.0000
15814.79,5.8767,0.0000
15815.46,5.8767,0.0000
15816.14,5.8767,0.0000
15816.81,5.8767,0.0000
15817.48,5.8767,0.0000
15818.16,5.8767,0.0000
15818.83,5.8767,0.0000
15819.50,5.8767,0.0000
15820.18,5.8767,0.0000
15820.85,5.8766,0.0000
15821.52,5.8766,0.0000
15822.19,5.8766,0.0000
15822.87,5.8766,0.0000
15823.54,5.8766,0.0000
15824.21,5.8766,0.0000
15824.89,5.8766,0.0000
15825.56,5.8766,0.0000
15826.23,5.8766,0.0000
15826.90,5.8765,0.0000
15827.58,5.8765,0.0000
15828.25,5.8765,0.0000
15828.92,5.8765,0.0000
15829.60,5.8765,0.0000
15830.27,5.8765,0.0000
15830.94,5.8765,0.0000
15831.61,5.8765,0.0000
15832.29,5.8765,0.0000
15832.96,5.8764,0.0000
15833.63,5.8764,0.0000
15834.31,5.8764,0.0000
15834.98,5.8764,0.0000
15835.65,5.8764,0.0000
15836.33,5.8764,0.0000
15837.00,5.8764,0.0000
15837.67,5.8764,0.0000
15838.34,5.8764,0.0000
15839.02,5.8763,0.0000
15839.69,5.8763,0.0000
15840.36,5.8763,0.0000
15841.04,5.8763,0.0000
15841.71,5.8763,0.0000
15842.38,5.8763,0.0000
15843.05,5.8763,0.0000
15843.73,5.8763,0.0000
15844.40,5.8762,0.0000
15845.07,5.8762,0.0000
15845.75,5.8762,0.0000
15846.42,5.8762,0.0000
15847.09,5.8762,0.0000
15847.76,5.8762,0.0000
15848.44,5.8762,0.0000
15849.11,5.8762,0.0000
15849.78,5.8762,0.0000
15850.46,5.8761,0.0000
15851.13,5.8761,0.0000
15851.80,5.8761,0.0000
15852.47,5.8761,0.0000
15853.15,5.8761,0.0000
15853.82,5.8761,0.0000
15854.49,5.8761,0.0000
15855.17,5.8761,0.0000
15855.84,5.8761,0.0000
15856.51,5.8760,0.0000
15857.19,5.8760,0.0000
15857.86,5.8760,0.0000
15858.53,5.8760,0.0000
15859.20,5.8760,0.0000
15859.88,5.8760,0.0000
15860.55,5.8760,0.0000
15861.22,5.8760,0.0000
15861.90,5.8760,0.0000
15862.57,5.8759,0.0000
15863.24,5.8759,0.0000
15863.91,5.8759,0.0000
15864.59,5.8759,0.0000
15865.26,5.8759,0.0000
15865.93,5.8759,0.0000
15866.61,5.8759,0.0000
15867.28,5.8759,0.0000
15867.95,5.8759,0.0000
15868.62,5.8758,0.0000
15869.30,5.8758,0.0000
15869.97,5.8758,0.0000
15870.64,5.8758,0.0000
15871.32,5.8758,0.0000
15871.99,5.8758,0.0000
15872.66,5.8758,0.0000
15873.34,5.8758,0.0000
15874.01,5.8758,0.0000
15874.68,5.8758,0.0000
15875.35,5.8757,0.0000
15876.03,5.8757,0.0000
15876.70,5.8757,0.0000
15877.37,5.8757,0.0000
15878.05,5.8757,0.0000
15878.72,5.8757,0.0000
15879.39,5.8757,0.0000
15880.06,5.8757,0.0000
15880.74,5.8756,0.0000
15881.41,5.8756,0.0000
15882.08,5.8756,0.0000
15882.76,5.8756,0.0000
15883.43,5.8756,0.0000
15884.10,5.8756,0.0000
15884.77,5.8756,0.0000
15885.45,5.8756,0.0000
15886.12,5.8756,0.0000
15886.79,5.8755,0.0000
15887.47,5.8755,0.0000
15888.14,5.8755,0.0000
15888.81,5.8755,0.0000
15889.49,5.8755,0.0000
15890.16,5.8755,0.0000
15890.83,5.8755,0.0000
15891.50,5.8755,0.0000
15892.18,5.8755,0.0000
15892.85,5.8754,0.0000
15893.52,5.8754,0.0000
15894.20,5.8754,0.0000
15894.87,5.8754,0.0000
15895.54,5.8754,0.0000
15896.21,5.8754,0.0000
15896.89,5.8754,0.0000
15897.56,5.8754,0.0000
15898.23,5.8754,0.0000
15898.91,5.8753,0.0000
15899.58,5.8753,0.0000
15900.25,5.8753,0.0000
15900.92,5.8753,0.0000
15901.60,5.8753,0.0000
15902.27,5.8753,0.0000
15902.94,5.8753,0.0000
15903.62,5.8753,0.0000
15904.29,5.8752,0.0000
15904.96,5.8752,0.0000
15905.64,5.8752,0.0000
15906.31,5.8752,0.0000
15906.98,5.8752,0.0000
15907.65,5.8752,0.0000
15908.33,5.8752,0.0000
15909.00,5.8752,0.0000
15909.67,5.8752,0.0000
15910.35,5.8751,0.0000
15911.02,5.8751,0.0000
15911.69,5.8751,0.0000
15912.36,5.8751,0.0000
15913.04,5.8751,0.0000
15913.71,5.8751,0.0000
15914.38,5.8751,0.0000
15915.06,5.8751,0.0000
15915.73,5.8751,0.0000
15916.40,5.8750,0.0000
15917.07,5.8750,0.0000
15917.75,5.8750,0.0000
15918.42,5.8750,0.0000
15919.09,5.8750,0.0000
15919.77,5.8750,0.0000
15920.44,5.8750,0.0000
15921.11,5.8750,0.0000
15921.78,5.8750,0.0000
15922.46,5.8750,0.0000
15923.13,5.8749,0.0000
15923.80,5.8749,0.0000
15924.48,5.8749,0.0000
15925.15,5.8749,0.0000
15925.82,5.8749,0.0000
15926.50,5.8749,0.0000
15927.17,5.8749,0.0000
15927.84,5.8749,0.0000
15928.51,5.8748,0.0000
15929.19,5.8748,0.0000
15929.86,5.8748,0.0000
15930.53,5.8748,0.0000
15931.21,5.8748,0.0000
15931.88,5.8748,0.0000
15932.55,5.8748,0.0000
15933.22,5.8748,0.0000
15933.90,5.8748,0.0000
15934.57,5.8747,0.0000
15935.24,5.8747,0.0000
15935.92,5.8747,0.0000
15936.59,5.8747,0.0000
15937.26,5.8747,0.0000
15937.93,5.8747,0.0000
15938.61,5.8747,0.0000
15939.28,5.8747,0.0000
15939.95,5.8747,0.0000
15940.63,5.8746,0.0000
15941.30,5.8746,0.0000
15941.97,5.8746,0.0000
15942.65,5.8746,0.0000
15943.32,5.8746,0.0000
15943.99,5.8746,0.0000
15944.66,5.8746,0.0000
15945.34,5.8746,0.0000
15946.01,5.8746,0.0000
15946.68,5.8745,0.0000
15947.36,5.8745,0.0000
15948.03,5.8745,0.0000
15948.70,5.8745,0.0000
15949.37,5.8745,0.0000
15950.05,5.8745,0.0000
15950.72,5.8745,0.0000
15951.39,5.8745,0.0000
15952.07,5.8745,0.0000
15952.74,5.8744,0.0000
15953.41,5.8744,0.0000
15954.08,5.8744,0.0000
15954.76,5.8744,0.0000
15955.43,5.8744,0.0000
15956.10,5.8744,0.0000
15956.78,5.8744,0.0000
15957.45,5.8744,0.0000
15958.12,5.8744,0.0000
15958.80,5.8743,0.0000
15959.47,5.8743,0.0000
15960.14,5.8743,0.0000
15960.81,5.8743,0.0000
15961.49,5.8743,0.0000
15962.16,5.8743,0.0000
15962.83,5.8743,0.0000
15963.51,5.8743,0.0000
15964.18,5.8743,0.0000
15964.85,5.8742,0.0000
15965.52,5.8742,0.0000
15966.20,5.8742,0.0000
15966.87,5.8742,0.0000
15967.54,5.8742,0.0000
15968.22,5.8742,0.0000
15968.89,5.8742,0.0000
15969.56,5.8742,0.0000
15970.23,5.8742,0.0000
15970.91,5.8741,0.0000
15971.58,5.8741,0.0000
15972.25,5.8741,0.0000
15972.93,5.8741,0.0000
15973.60,5.8741,0.0000
15974.27,5.8741,0.0000
15974.95,5.8741,0.0000
15975.62,5.8741,0.0000
15976.29,5.8741,0.0000
15976.96,5.8740,0.0000
15977.64,5.8740,0.0000
15978.31,5.8740,0.0000
15978.98,5.8740,0.0000
15979.66,5.8740,0.0000
15980.33,5.8740,0.0000
15981.00,5.8740,0.0000
15981.67,5.8740,0.0000
15982.35,5.8740,0.0000
15983.02,5.8739,0.0000
15983.69,5.8739,0.0000
15984.37,5.8739,0.0000
15985.04,5.8739,0.0000
